Job_Title,Salary_Min,Salary_Max,Salary_Mid,Rating,Company_Name,Location,lat,lng,STATE,Industry
eDiscovery Data Processing Analyst,65000,111000,88000,3.4,"Koniag, Inc.
3.4","Rockville, MD",39.0834,-77.1552,MD,Consulting
Sr. Data Analyst,65000,111000,88000,-1.0,"CGI Technologies and Solutions, Inc.","Fairfax, VA",38.8531,-77.2998,VA,N/A
GEOINT Data Analyst,65000,111000,88000,3.7,"BAE Systems
3.7","Springfield, VA",38.7809,-77.1839,VA,Aerospace & Defense
GEDI and LVIS Data Analyst,65000,111000,88000,4.0,"Science Systems and Applications, Inc
4.0","Greenbelt, MD",38.9953,-76.8885,MD,Aerospace & Defense
Big Data Strategy and Governance Analyst with Security Clearance,65000,111000,88000,3.4,"Guidehouse
3.4","Washington, DC",38.9047,-77.0163,DC,Consulting
Analyst - Data Analytics- Metrics,65000,111000,88000,-1.0,Proven Staffing Solutions,"Chantilly, VA",38.8868,-77.4453,VA,N/A
Senior Health Risk Adjustment Data Analyst,65000,111000,88000,4.0,"LMI
4.0","Tysons, VA",38.9215,-77.2273,VA,Consulting
Data Quality Analyst/AHRQ,65000,111000,88000,4.4,"Akira Technologies, Inc
4.4","Rockville, MD",39.0834,-77.1552,MD,IT Services
Financial Data Analyst,65000,111000,88000,-1.0,Tallon Professional Services,"Reston, VA",38.9497,-77.3461,VA,N/A
Senior Business Analyst--Data Warehousing,62000,113000,87500,3.8,"PwC
3.8","Tampa, FL",27.9942,-82.4451,FL,Accounting
Data Analyst,62000,113000,87500,3.6,"Synechron
3.6","Tampa, FL",27.9942,-82.4451,FL,IT Services
Senior Operational Data & Reporting Analyst,62000,113000,87500,2.7,"Ability Network
2.7","Tampa, FL",27.9942,-82.4451,FL,Computer Hardware & Software
Data Analyst Associate,62000,113000,87500,3.8,"AACSB International
3.8","Tampa, FL",27.9942,-82.4451,FL,Membership Organizations
Data Analyst II,62000,113000,87500,2.8,"Health Services Advisory Group, Inc.
2.8","Tampa, FL",27.9942,-82.4451,FL,Health Care Services & Hospitals
Data Analyst I,62000,113000,87500,4.9,"Cypress HCM
4.9","Tampa, FL",27.9942,-82.4451,FL,Staffing & Outsourcing
Data Analyst,62000,113000,87500,4.0,"Health Insurance Innovations, Inc.
4.0","Tampa, FL",27.9942,-82.4451,FL,Enterprise Software & Network Solutions
Reporting Data Analyst,62000,113000,87500,3.4,"OptumCare
3.4","Tampa, FL",27.9942,-82.4451,FL,Health Care Services & Hospitals
Junior Data Analyst,62000,113000,87500,5.0,"Staffigo Technical Services, LLC
5.0","Tampa, FL",27.9942,-82.4451,FL,IT Services
Healthcare Data Analyst,62000,113000,87500,3.2,"USF Health
3.2","Tampa, FL",27.9942,-82.4451,FL,Health Care Services & Hospitals
Data Analyst,62000,113000,87500,4.1,"IntelliPro Group Inc.
4.1","Tampa, FL",27.9942,-82.4451,FL,N/A
Data Analyst,62000,113000,87500,4.1,"Kforce
4.1","Tampa, FL",27.9942,-82.4451,FL,Staffing & Outsourcing
DATA ANALYST,62000,113000,87500,-1.0,Intellistar,"Tampa, FL",27.9942,-82.4451,FL,N/A
Data Analyst,62000,113000,87500,2.7,"TechUSA
2.7","Tampa, FL",27.9942,-82.4451,FL,Staffing & Outsourcing
DATA QUAL AND STDRDS ANALYST I,62000,113000,87500,4.0,"H. Lee Moffitt Cancer Center & Research Institute
4.0","Tampa, FL",27.9942,-82.4451,FL,Health Care Services & Hospitals
Data Tracing Analyst - Regulatory and Management Reports,62000,113000,87500,3.7,"Citi
3.7","Tampa, FL",27.9942,-82.4451,FL,Investment Banking & Asset Management
Data Analyst,62000,113000,87500,3.1,"Occam Solutions
3.1","Tampa, FL",27.9942,-82.4451,FL,Consulting
Data Analyst,62000,113000,87500,2.8,"Tampa Family Health Centers
2.8","Tampa, FL",27.9942,-82.4451,FL,Health Care Services & Hospitals
Data Privacy Risk & Controls Sr Analyst - Asst Vice President,62000,113000,87500,3.7,"Citi
3.7","Tampa, FL",27.9942,-82.4451,FL,Investment Banking & Asset Management
"*Data Analyst, VP",62000,113000,87500,3.7,"Citi
3.7","Tampa, FL",27.9942,-82.4451,FL,Investment Banking & Asset Management
Data Analyst,62000,113000,87500,4.1,"RGP
4.1","Tampa, FL",27.9942,-82.4451,FL,Consulting
Data Product Analyst,62000,113000,87500,2.1,"affinitiv
2.1","Clearwater, FL",27.9789,-82.7622,FL,Advertising & Marketing
"""Business Analyst/ Data Analyst with experience on any one of Financial Product",62000,113000,87500,4.0,"ESolutions Inc
4.0","Tampa, FL",27.9942,-82.4451,FL,IT Services
Data Analyst II (Healthcare Analytics),62000,113000,87500,2.0,"Corporate
2.0","Tampa, FL",27.9942,-82.4451,FL,N/A
Financial Market Data Analyst,62000,113000,87500,3.7,"Software Guidance & Assistance
3.7","Tampa, FL",27.9942,-82.4451,FL,Staffing & Outsourcing
"Data Analytics Analyst, Risk Weighted Assets, AVP",62000,113000,87500,3.7,"Citi
3.7","Tampa, FL",27.9942,-82.4451,FL,Investment Banking & Asset Management
Clincal Outcomes Data Analyst,62000,113000,87500,3.8,"BayCare Health System
3.8","Clearwater, FL",27.9789,-82.7622,FL,Health Care Services & Hospitals
Data Analyst,62000,113000,87500,5.0,"Staffigo Technical Services, LLC
5.0","Tampa, FL",27.9942,-82.4451,FL,IT Services
Geospatial Data Analyst,62000,113000,87500,3.4,"Maxar Technologies
3.4","Tampa, FL",27.9942,-82.4451,FL,Aerospace & Defense
Application Development Technical Lead Analyst- Big Data/Java,62000,113000,87500,3.7,"Citi
3.7","Tampa, FL",27.9942,-82.4451,FL,Investment Banking & Asset Management
Data Analyst - Analytics/SQL,84000,90000,87000,4.0,"Lorven Technologies Inc
4.0","New York, NY",40.6943,-73.9249,NY,Accounting
Data Analyst-Excel,84000,90000,87000,2.6,"Altech Star Inc.
2.6","New York, NY",40.6943,-73.9249,NY,Computer Hardware & Software
Data Remediation Analyst,84000,90000,87000,-1.0,Wintellisys,"New York, NY",40.6943,-73.9249,NY,IT Services
Data Analyst with Python or Python developer,84000,90000,87000,3.9,"Diverse Lynx
3.9","New York, NY",40.6943,-73.9249,NY,IT Services
Data Entry Clerk / Data analyst,84000,90000,87000,4.1,"V R Della Infotech Inc
4.1","Haworth, NJ",40.9622,-73.9976,NJ,Staffing & Outsourcing
"Senior Analyst, Data and Insights (Wirecutter)",84000,90000,87000,3.8,"New York Times
3.8","New York, NY",40.6943,-73.9249,NY,News Outlet
ETL Developer / Data Analyst,84000,90000,87000,5.0,"Blue Rock Consulting
5.0","New York, NY",40.6943,-73.9249,NY,N/A
Big Data Programmer Analyst,84000,90000,87000,-1.0,"TSR Consulting Services, Inc.","Jersey City, NJ",40.7161,-74.0682,NJ,N/A
Data Governance Analyst,84000,90000,87000,3.8,"LanceSoft Inc
3.8","New York, NY",40.6943,-73.9249,NY,Staffing & Outsourcing
Data Analyst with Python,84000,90000,87000,3.9,"Diverse Lynx
3.9","New York, NY",40.6943,-73.9249,NY,IT Services
Data Analyst/Project Manager,84000,90000,87000,3.0,"SMBC
3.0","Jersey City, NJ",40.7161,-74.0682,NJ,N/A
Data Analyst - Intex Developer,84000,90000,87000,-1.0,"Delaware Investments Colorado Municipal Income Fund, Inc","New York, NY",40.6943,-73.9249,NY,N/A
Analyst Business Data,84000,90000,87000,4.0,"Northwell Health
4.0","Manhasset, NY",40.7884,-73.6943,NY,Health Care Services & Hospitals
Sr. Datastage and Data Analyst,84000,90000,87000,4.8,"TechProjects
4.8","New York, NY",40.6943,-73.9249,NY,IT Services
Programmer Data Analyst,84000,90000,87000,-1.0,Vestracare,"Valley Stream, NY",40.6647,-73.7044,NY,N/A
Consumer Lending Data Analyst,84000,90000,87000,3.8,"Informa Intelligence
3.8","New York, NY",40.6943,-73.9249,NY,Consulting
Encounter Data Analyst,84000,90000,87000,3.5,"Integra Managed Care
3.5","Lake Success, NY",40.768,-73.7089,NY,Health Care Services & Hospitals
Business Analyst/PM/Data Analyst - Investment Bank,84000,90000,87000,3.0,"RMS Computer
3.0","Jersey City, NJ",40.7161,-74.0682,NJ,Computer Hardware & Software
Data Warehouse Analyst,64000,110000,87000,3.5,"UFCU
3.5","Austin, TX",30.3004,-97.7522,TX,Banks & Credit Unions
Clinical Data Management - Technical Analyst,64000,110000,87000,3.3,"Ascension Technologies
3.3","Austin, TX",30.3004,-97.7522,TX,Health Care Services & Hospitals
SQL Data and Integration Analyst,64000,110000,87000,4.0,"Smartwebs, Inc.
4.0","Round Rock, TX",30.5254,-97.666,TX,Computer Hardware & Software
Clinical Data Management - Technical Analyst,64000,110000,87000,3.7,"Allegan General Hospital
3.7","Austin, TX",30.3004,-97.7522,TX,N/A
Data Analyst,64000,110000,87000,3.0,"CommUnityCare
3.0","Austin, TX",30.3004,-97.7522,TX,Health Care Services & Hospitals
Strategic Data Analyst III - Strategic Planning Divsion,64000,110000,87000,3.9,"TxDOT
3.9","Austin, TX",30.3004,-97.7522,TX,State & Regional Agencies
Lead Data Analyst,64000,110000,87000,3.9,"Lawnstarter
3.9","Austin, TX",30.3004,-97.7522,TX,Internet
Managed Care Data Analyst,64000,110000,87000,2.6,"Sonic Healthcare USA
2.6","Austin, TX",30.3004,-97.7522,TX,Health Care Services & Hospitals
Research Director / Analyst -- Enterprise Data Strategy,64000,110000,87000,3.5,"GasPedal
3.5","Austin, TX",30.3004,-97.7522,TX,Membership Organizations
Senior Strategy Data Analyst,64000,110000,87000,3.0,"CommUnityCare
3.0","Austin, TX",30.3004,-97.7522,TX,Health Care Services & Hospitals
"Data Analyst, Lead",64000,110000,87000,3.8,"Booz Allen Hamilton Inc.
3.8","Austin, TX",30.3004,-97.7522,TX,Consulting
"Regulatory Financial Data Analyst, Commerce and Ads, Finance",60000,113000,86500,4.4,"Google
4.4","Mountain View, CA",37.4,-122.0796,CA,Internet
BI Data Analyst / Business Analyst,60000,113000,86500,4.4,"Alliance IT
4.4","Pleasanton, CA",37.6663,-121.8805,CA,IT Services
Data Analyst,60000,113000,86500,3.8,"US Tech Solutions, Inc
3.8","Sunnyvale, CA",37.3836,-122.0256,CA,Staffing & Outsourcing
Data Analyst,60000,113000,86500,2.8,"Fremont Bank
2.8","Livermore, CA",37.6862,-121.7608,CA,Banks & Credit Unions
Sr. Data Analyst - ETI Product Operations,60000,113000,86500,4.2,"Cisco Systems - Customer Experience
4.2","San Jose, CA",37.3019,-121.8486,CA,Computer Hardware & Software
Data Analyst - Bilingual English and Norwegian Language,60000,113000,86500,3.3,"Vaco
3.3","Palo Alto, CA",37.3913,-122.1468,CA,Consulting
Data Analyst - Bilingual English and Dutch Language,60000,113000,86500,3.3,"Vaco
3.3","Palo Alto, CA",37.3913,-122.1468,CA,Consulting
Data Analyst - Bilingual English and Slovak Language,60000,113000,86500,3.3,"Vaco
3.3","Palo Alto, CA",37.3913,-122.1468,CA,Consulting
Data Analyst - Bilingual English and Danish Language,60000,113000,86500,3.3,"Vaco
3.3","Palo Alto, CA",37.3913,-122.1468,CA,Consulting
Master Data Analyst,60000,113000,86500,4.7,"Method360
4.7","San Jose, CA",37.3019,-121.8486,CA,IT Services
Technical Business Analyst or Data Analyst,60000,113000,86500,4.4,"Adwait Algorithm
4.4","Santa Clara, CA",37.3645,-121.968,CA,IT Services
Senior Data Analyst,60000,113000,86500,3.8,"F5 Networks
3.8","Santa Clara, CA",37.3645,-121.968,CA,Computer Hardware & Software
Data Analyst (Supply Chain) - May Reside Anywhere in the US - Up to 100% Travel,54000,118000,86000,4.5,"Maine Pointe
4.5","Phoenix, AZ",33.5722,-112.0891,AZ,Consulting
Senior Big Data Analyst,54000,118000,86000,3.6,"Resourcesoft, Inc.
3.6","Phoenix, AZ",33.5722,-112.0891,AZ,Consulting
Analyst (Global Data and Analytics),54000,118000,86000,2.9,"circle k
2.9","Tempe, AZ",33.3881,-111.9318,AZ,Gas Stations
Data Coordinator/Analyst,54000,118000,86000,3.5,"Robert Half
3.5","Tempe, AZ",33.3881,-111.9318,AZ,Staffing & Outsourcing
Senior Marketing Data Analyst,62000,110000,86000,3.4,"Plymouth Rock Assurance
3.4","Boston, MA",42.3188,-71.0846,MA,Insurance Carriers
Junior Data Analyst,62000,110000,86000,5.0,"Staffigo Technical Services, LLC
5.0","Boston, MA",42.3188,-71.0846,MA,IT Services
Data Analyst,62000,110000,86000,4.5,"Comlinkdata
4.5","Boston, MA",42.3188,-71.0846,MA,Consulting
Data Operations Analyst,62000,110000,86000,4.3,"Whitridge Associates
4.3","Medford, MA",42.4234,-71.1087,MA,IT Services
Data Analyst,62000,110000,86000,3.0,"Zozimus
3.0","Boston, MA",42.3188,-71.0846,MA,Advertising & Marketing
Data Analyst,62000,110000,86000,3.6,"BIDMC
3.6","Boston, MA",42.3188,-71.0846,MA,Health Care Services & Hospitals
Data Analyst,62000,110000,86000,3.9,"Ampcus Incorporated
3.9","Boston, MA",42.3188,-71.0846,MA,Consulting
Data Analyst,62000,110000,86000,4.9,"Insurify
4.9","Cambridge, MA",42.3759,-71.1185,MA,Insurance Agencies & Brokerages
"Research, Data, and Technical Analyst",62000,110000,86000,4.4,"MIT
4.4","Cambridge, MA",42.3759,-71.1185,MA,Colleges & Universities
Data Analyst,62000,110000,86000,3.9,"Cengage
3.9","Boston, MA",42.3188,-71.0846,MA,Publishing
Data Analyst,62000,110000,86000,4.8,"InvenTech Info
4.8","Boston, MA",42.3188,-71.0846,MA,IT Services
Market Data Business Analyst,62000,110000,86000,4.3,"WinterWyman
4.3","Boston, MA",42.3188,-71.0846,MA,Staffing & Outsourcing
Marketing Data Analyst,62000,110000,86000,4.0,"Akamai Technologies Inc
4.0","Cambridge, MA",42.3759,-71.1185,MA,IT Services
SQL Programmer / Data Analyst,62000,110000,86000,4.3,"ROI Solutions
4.3","Cambridge, MA",42.3759,-71.1185,MA,Enterprise Software & Network Solutions
Data Analyst,62000,110000,86000,3.7,"22nd Century Technologies
3.7","Boston, MA",42.3188,-71.0846,MA,IT Services
Business Data Analyst,62000,110000,86000,3.1,"Logic Planet
3.1","Boston, MA",42.3188,-71.0846,MA,IT Services
"Data Analyst, Senior",62000,110000,86000,4.1,"Massachusetts General Hospital
4.1","Cambridge, MA",42.3759,-71.1185,MA,Health Care Services & Hospitals
Data Quality Analyst,62000,110000,86000,3.9,"State of Massachusetts
3.9","Malden, MA",42.4305,-71.0576,MA,N/A
Marketing Data Analyst,62000,110000,86000,2.9,"Rue Gilt Groupe
2.9","Boston, MA",42.3188,-71.0846,MA,"Department, Clothing, & Shoe Stores"
Data Analyst,62000,110000,86000,3.3,"Cubic
3.3","Boston, MA",42.3188,-71.0846,MA,Aerospace & Defense
Business Data Analyst,62000,110000,86000,3.4,"Commonwealth Financial
3.4","Waltham, MA",42.3889,-71.2423,MA,Brokerage Services
Data Analyst/Records Management,62000,110000,86000,3.8,"Innovative Development, LLC
3.8","Lexington, MA",42.3188,-71.0846,MA,Consulting
Data Analyst - Friedman School of Nutrition,62000,110000,86000,4.4,"Tufts University
4.4","Boston, MA",42.3188,-71.0846,MA,Colleges & Universities
Data Solutions Analyst II,62000,110000,86000,3.8,"Zoom Information Inc.
3.8","Waltham, MA",42.3889,-71.2423,MA,Computer Hardware & Software
Data Analyst - Health,62000,110000,86000,3.4,"Impaq International, Llc
3.4","Boston, MA",42.3188,-71.0846,MA,Consulting
Research Data Analyst,62000,110000,86000,3.8,"Boston Medical Center
3.8","Boston, MA",42.3188,-71.0846,MA,Health Care Services & Hospitals
Data and Reporting Analyst,62000,110000,86000,-1.0,Community Care Cooperative,"Boston, MA",42.3188,-71.0846,MA,N/A
Summer Internship - Data Analyst,62000,110000,86000,5.0,"Ceres Group
5.0","Boston, MA",42.3188,-71.0846,MA,N/A
Expert Data Analyst,62000,110000,86000,4.4,"PowerAdvocate
4.4","Boston, MA",42.3188,-71.0846,MA,Energy
Data analyst,62000,110000,86000,3.3,"PROLIM Global Corporation
3.3","Boston, MA",42.3188,-71.0846,MA,Enterprise Software & Network Solutions
"Data Analyst, PIM",86000,86000,86000,2.6,"Prospect Medical
2.6","Orange, CA",33.8038,-117.8218,CA,Health Care Services & Hospitals
"Data Analyst, PIM in Orange at Prospect Medical Systems",86000,86000,86000,2.3,"Alta Hospitals System
2.3","Orange, CA",33.8038,-117.8218,CA,Health Care Services & Hospitals
"Data Analyst, ISD Business Applications",86000,86000,86000,3.8,"CHOC Children's
3.8","Orange, CA",33.8038,-117.8218,CA,Health Care Services & Hospitals
Data Analyst in Orange at Prospect Medical Systems,86000,86000,86000,2.3,"Alta Hospitals System
2.3","Orange, CA",33.8038,-117.8218,CA,Health Care Services & Hospitals
Healthcare Data Analyst (CRC) in Orange at Alta Hospitals System,86000,86000,86000,2.3,"Alta Hospitals System
2.3","Orange, CA",33.8038,-117.8218,CA,Health Care Services & Hospitals
"Data Analyst, PIM in Orange at Prospect Medical Systems",86000,86000,86000,2.6,"Prospect Medical Holdings
2.6","Orange, CA",33.8038,-117.8218,CA,Health Care Services & Hospitals
Data Analyst in Orange at Prospect Medical Systems,86000,86000,86000,2.6,"Prospect Medical Holdings
2.6","Orange, CA",33.8038,-117.8218,CA,Health Care Services & Hospitals
Sr. Data Analyst 20,86000,86000,86000,4.5,"Platinum Resource Group
4.5","Newport Beach, CA",33.6151,-117.8669,CA,Staffing & Outsourcing
Sr Data Analyst,86000,86000,86000,3.5,"The Judge Group, Inc.
3.5","Newport Beach, CA",33.6151,-117.8669,CA,Staffing & Outsourcing
Copyright Data Analyst,86000,86000,86000,3.3,"AppleOne
3.3","Los Angeles, CA",34.1139,-118.4068,CA,Staffing & Outsourcing
Healthcare Data Analyst (CRC),86000,86000,86000,-1.0,Coordinated Regional Care Group,"Orange, CA",33.8038,-117.8218,CA,N/A
Sr. Data Analyst,86000,86000,86000,4.6,"Conch Technologies, Inc
4.6","Orange, CA",33.8038,-117.8218,CA,Consulting
Sr Digital Marketing Data Analyst (PAID SOCIAL),86000,86000,86000,5.0,"LaBine & Associates
5.0","Santa Monica, CA",34.0232,-118.4813,CA,Staffing & Outsourcing
Sr. Data Scientist & Automation Analyst,86000,86000,86000,4.1,"Nihon Kohden
4.1","Irvine, CA",33.6772,-117.7738,CA,Biotech & Pharmaceuticals
Data Analyst in Orange at Prospect Medical Systems,86000,86000,86000,2.8,"Prospect Medical Systems
2.8","Orange, CA",33.8038,-117.8218,CA,Health Care Services & Hospitals
"Analyst, Int. (Data) (Healthcare Operations/Policy Experience)",86000,86000,86000,2.4,"CalOptima
2.4","Orange, CA",33.8038,-117.8218,CA,State & Regional Agencies
Data Analyst â Junior,86000,86000,86000,5.0,"Staffigo Technical Services, LLC
5.0","Anaheim, CA",33.839,-117.8572,CA,IT Services
Sr. Data Analyst,86000,86000,86000,4.1,"Trinus Corp
4.1","Irvine, CA",33.6772,-117.7738,CA,IT Services
Music Copyright Data Analyst,86000,86000,86000,3.3,"AppleOne
3.3","Los Angeles, CA",34.1139,-118.4068,CA,Staffing & Outsourcing
Medical Data Analyst,86000,86000,86000,4.0,"ReleasePoint
4.0","Claremont, CA",34.1259,-117.7153,CA,Research & Development
"Marketing Data Analyst, Teleflora",86000,86000,86000,3.6,"The Wonderful Company
3.6","Los Angeles, CA",34.1139,-118.4068,CA,Consumer Products Manufacturing
Data Analyst Junior,86000,86000,86000,5.0,"Staffigo Technical Services, LLC
5.0","Santa Ana, CA",33.7366,-117.8819,CA,IT Services
Data Analyst Junior,86000,86000,86000,5.0,"Staffigo Technical Services, LLC
5.0","Irvine, CA",33.6772,-117.7738,CA,IT Services
Data Analyst â Junior,86000,86000,86000,5.0,"Staffigo Technical Services, LLC
5.0","Irvine, CA",33.6772,-117.7738,CA,IT Services
Data/Report Analyst,60000,110000,85000,4.0,"Lorven Technologies Inc
4.0","New York, NY",40.6943,-73.9249,NY,Accounting
Senior Data Analyst,60000,110000,85000,4.1,"Bounce Exchange
4.1","New York, NY",40.6943,-73.9249,NY,Advertising & Marketing
Human Capital Data Analyst,60000,110000,85000,4.5,"Green Key Resources
4.5","New York, NY",40.6943,-73.9249,NY,Staffing & Outsourcing
GIS Data analyst,60000,110000,85000,3.7,"22nd Century Technologies
3.7","New York, NY",40.6943,-73.9249,NY,IT Services
Junior Data Analytics Solutions Analyst,60000,110000,85000,3.1,"Praescient Analytics
3.1","New York, NY",40.6943,-73.9249,NY,Consulting
Data Analyst,60000,110000,85000,-1.0,"Capgemini America, Inc.","Jersey City, NJ",40.7161,-74.0682,NJ,N/A
Data Analyst w/Capital Markets,60000,110000,85000,3.7,"Software Guidance & Assistance
3.7","Jersey City, NJ",40.7161,-74.0682,NJ,Staffing & Outsourcing
"VP, Research Project Analyst/Data Management",60000,110000,85000,3.7,"Citi
3.7","New York, NY",40.6943,-73.9249,NY,Investment Banking & Asset Management
Food Data Analyst,60000,110000,85000,3.2,"Metropolitan Council on Jewish Poverty
3.2","New York, NY",40.6943,-73.9249,NY,Social Assistance
Data Management Analyst,60000,110000,85000,3.6,"TSR Consulting
3.6","New York, NY",40.6943,-73.9249,NY,Staffing & Outsourcing
Data Governance Analyst,60000,110000,85000,3.6,"UBS
3.6","Weehawken, NJ",40.2236,-74.7641,NJ,Investment Banking & Asset Management
"Data Analyst, Enterprise Analytics",60000,110000,85000,3.7,"Take-Two Interactive Software, Inc.
3.7","New York, NY",40.6943,-73.9249,NY,Video Games
